category	county	town	ad_id	date_of_lead	leads	package_type
commercial	Kildare	Leixlip	5613352	18/04/2018	2	Standard
commercial	Dublin	Dublin 1	5509876	19/04/2018	1	Standard
commercial	Dublin	Dublin 2	5574325	19/04/2018	1	Standard
commercial	Dublin	Dublin 2	5574321	19/04/2018	1	Standard
commercial	Dublin	Santry	5533956	19/04/2018	1	Standard
commercial	Dublin	Santry	5533956	20/04/2018	1	Standard
commercial	Dublin	Citywest	5588983	21/04/2018	1	Standard
commercial	Dublin	Santry	5533956	21/04/2018	1	Standard
commercial	Kildare	Leixlip	5613352	21/04/2018	1	Standard
commercial	Dublin	Dublin 2	5628728	22/04/2018	2	Standard
commercial	Dublin	IFSC	5401170	22/04/2018	1	Standard
commercial	Dublin	Leopardstown	5113408	22/04/2018	1	Standard
commercial	Dublin	Santry	5533956	22/04/2018	1	Standard
commercial	Dublin	Donnybrook	5418953	23/04/2018	1	Standard
commercial	Dublin	Dublin 2	5574325	23/04/2018	1	Standard
commercial	Kildare	Leixlip	5613352	23/04/2018	1	Standard
commercial	Meath	Ashbourne	5626053	23/04/2018	1	Standard
commercial	Meath	Slane	5609326	23/04/2018	1	Standard
commercial	Dublin	Citywest	5588983	24/04/2018	1	Standard
commercial	Dublin	Clonskeagh	5574376	24/04/2018	1	Standard
commercial	Dublin	Donnybrook	5418953	24/04/2018	1	Standard
commercial	Dublin	Dublin 2	5574344	24/04/2018	1	Standard
commercial	Dublin	Dublin 2	5574387	24/04/2018	1	Standard
commercial	Dublin	Kilmainham	5592492	24/04/2018	1	Standard
commercial	Dublin	Leopardstown	5113408	24/04/2018	1	Standard
commercial	Dublin	Rathmines	5510836	24/04/2018	3	Standard
commercial	Meath	Slane	5609326	24/04/2018	1	Standard
commercial	Dublin	Dublin 2	5574325	25/04/2018	1	Standard
commercial	Dublin	Dublin 2	5628728	25/04/2018	1	Standard
commercial	Dublin	Leopardstown	5113408	25/04/2018	1	Standard
commercial	Dublin	Rathmines	5510836	25/04/2018	2	Standard
commercial	Meath	Ashbourne	5626053	25/04/2018	1	Standard
commercial	Dublin	Dublin 2	5574325	26/04/2018	1	Standard
commercial	Dublin	Dublin 2	5597373	26/04/2018	1	Standard
commercial	Dublin	Rathmines	5510836	26/04/2018	2	Standard
commercial	Dublin	Artane	5574316	27/04/2018	1	Standard
commercial	Kildare	Kilcock	5461071	27/04/2018	1	Standard
commercial	Dublin	Leopardstown	5452739	28/04/2018	1	Standard
commercial	Westmeath	Athlone	5597696	28/04/2018	1	Standard
commercial	Dublin	Ballycoolin	5421515	30/04/2018	1	Standard
commercial	Dublin	Dublin 2	5574325	30/04/2018	1	Standard
commercial	Dublin	Dublin 2	5574372	30/04/2018	1	Featured
commercial	Dublin	Dublin 2	5597373	30/04/2018	1	Standard
commercial	Dublin	Park West	5469122	30/04/2018	1	Standard
commercial	Meath	Slane	5609326	30/04/2018	1	Standard
commercial	Dublin	Balbriggan	5429452	01/05/2018	1	Standard
commercial	Kildare	Naas	5477528	01/05/2018	1	Standard
commercial	Westmeath	Athlone	5597696	01/05/2018	1	Standard
commercial	Dublin	Citywest	5588983	02/05/2018	1	Standard
commercial	Dublin	Clonskeagh	5574376	02/05/2018	1	Standard
commercial	Dublin	Dublin 2	5574372	02/05/2018	1	Featured
commercial	Dublin	Park West	5469122	02/05/2018	2	Standard
commercial	Dublin	Phibsborough	5601537	02/05/2018	2	Standard
commercial	Westmeath	Athlone	5597696	02/05/2018	1	Standard
commercial	Dublin	Citywest	5588983	03/05/2018	2	Standard
commercial	Dublin	Dublin 2	5628960	03/05/2018	1	Standard
commercial	Dublin	Dublin 2	5628728	03/05/2018	1	Standard
commercial	Dublin	Park West	5484191	03/05/2018	1	Standard
commercial	Dublin	Santry	5533956	03/05/2018	1	Standard
commercial	Meath	Slane	5609326	03/05/2018	1	Standard
commercial	Dublin	Ballycoolin	5421515	04/05/2018	2	Standard
commercial	Dublin	Dublin 1	5635372	04/05/2018	1	Standard
commercial	Dublin	Ballsbridge	5574334	05/05/2018	1	Featured
commercial	Dublin	Dublin 1	5635372	05/05/2018	1	Standard
commercial	Dublin	Dublin 4	5627170	05/05/2018	1	Standard
commercial	Kildare	Leixlip	5613352	05/05/2018	1	Standard
commercial	Dublin	Coolock	5541046	06/05/2018	1	Standard
commercial	Dublin	Kilbarrack	5523006	07/05/2018	1	Standard
commercial	Dublin	Ballsbridge	5574334	08/05/2018	1	Featured
commercial	Dublin	Dublin 1	5635372	08/05/2018	1	Standard
commercial	Dublin	Dublin 2	5628960	08/05/2018	1	Standard
commercial	Dublin	Foxrock	5617070	08/05/2018	1	Standard
commercial	Dublin	Leopardstown	5597372	08/05/2018	1	Standard
commercial	Dublin	Santry	5533956	08/05/2018	1	Standard
commercial	Kildare	Leixlip	5613353	08/05/2018	1	Standard
commercial	Dublin	Dublin 2	5574344	09/05/2018	1	Standard
commercial	Dublin	Santry	5533956	09/05/2018	1	Standard
commercial	Wicklow	Delgany	5638895	09/05/2018	1	Standard
commercial	Dublin	Dublin 2	5628728	10/05/2018	1	Standard
commercial	Dublin	Park West	5484191	10/05/2018	1	Standard
commercial	Dublin	Rathmines	5510836	10/05/2018	1	Standard
commercial	Meath	Slane	5609326	10/05/2018	1	Standard
commercial	Wicklow	Delgany	5638895	10/05/2018	1	Standard
commercial	Dublin	Citywest	5639908	11/05/2018	1	Standard
commercial	Dublin	Coolock	5541046	11/05/2018	1	Standard
commercial	Dublin	Dublin 2	5628728	11/05/2018	1	Standard
commercial	Dublin	Leopardstown	5452739	12/05/2018	1	Standard
commercial	Dublin	Rathmines	5510836	12/05/2018	1	Standard
commercial	Kildare	Clane	5641763	12/05/2018	1	Standard
commercial	Dublin	Clonskeagh	5574354	14/05/2018	1	Standard
commercial	Dublin	Dublin 2	5574325	14/05/2018	1	Standard
commercial	Dublin	Foxrock	5617070	14/05/2018	1	Standard
commercial	Dublin	Leopardstown	5452739	14/05/2018	1	Standard
commercial	Dublin	Rathmines	5510836	14/05/2018	1	Standard
commercial	Dublin	Santry	5533956	14/05/2018	2	Standard
commercial	Wicklow	Delgany	5638895	14/05/2018	1	Standard
commercial	Dublin	Dublin 2	5628728	15/05/2018	1	Standard
commercial	Dublin	Dublin 2	545193	15/05/2018	1	Standard
commercial	Dublin	Park West	5484191	15/05/2018	1	Standard
commercial	Dublin	Park West	5577115	15/05/2018	1	Standard
commercial	Dublin	Rathmines	5510836	15/05/2018	1	Standard
commercial	Dublin	Dublin 2	5574371	16/05/2018	1	Featured
commercial	Dublin	Dublin 2	5574325	16/05/2018	1	Standard
commercial	Dublin	Dublin 2	5593223	16/05/2018	1	Featured
commercial	Dublin	Dublin 2	5584163	16/05/2018	1	Standard
commercial	Dublin	Dublin 2	5644304	16/05/2018	3	Standard
commercial	Dublin	Rathmines	5510836	16/05/2018	1	Standard
commercial	Dublin	Sandyford	5595996	16/05/2018	1	Standard
commercial	Dublin	Santry	5533956	16/05/2018	1	Standard
commercial	Kildare	Clane	5642914	16/05/2018	1	Standard
commercial	Dublin	Artane	5644904	17/05/2018	1	Standard
commercial	Dublin	Foxrock	5644889	17/05/2018	1	Standard
commercial	Dublin	IFSC	5644966	17/05/2018	1	Standard
commercial	Dublin	Park West	5484191	17/05/2018	1	Standard
commercial	Dublin	Rathmines	5644914	17/05/2018	1	Standard
commercial	Dublin	Santry	5533956	17/05/2018	1	Standard
commercial	Dublin	Dolphin's Barn	5644900	18/05/2018	3	Standard
commercial	Dublin	Dublin 2	5628728	18/05/2018	1	Standard
commercial	Dublin	Kilbarrack	5644913	18/05/2018	1	Standard
commercial	Dublin	Rathmines	5644914	18/05/2018	1	Standard
commercial	Kildare	Clane	5644885	18/05/2018	1	Standard
commercial	Tipperary	Cahir	5644892	18/05/2018	1	Standard
commercial	Dublin	Dublin 1	5635372	19/05/2018	1	Standard
commercial	Dublin	Dublin 2	5644921	19/05/2018	1	Standard
commercial	Dublin	Finglas	5319265	19/05/2018	1	Standard
commercial	Dublin	Rathmines	5644914	19/05/2018	1	Standard
commercial	Kildare	Clane	5642914	19/05/2018	1	Standard
commercial	Dublin	Donnybrook	5418953	20/05/2018	2	Standard
commercial	Dublin	Dublin 2	5644304	21/05/2018	1	Standard
commercial	Dublin	Dublin 2	5628960	21/05/2018	1	Standard
commercial	Dublin	Dublin 2	5644908	21/05/2018	1	Standard
commercial	Dublin	Foxrock	5617070	21/05/2018	1	Standard
commercial	Kildare	Clane	5641763	21/05/2018	1	Standard
commercial	Kildare	Leixlip	5613353	21/05/2018	1	Standard
commercial	Louth	Tullyallen	5593019	21/05/2018	1	Standard
commercial	Dublin	Blanchardstown	5587785	22/05/2018	1	Standard
commercial	Dublin	Dublin 1	5647905	22/05/2018	1	Standard
commercial	Dublin	Dublin 2	5597373	22/05/2018	1	Standard
commercial	Dublin	Dublin 2	5644921	22/05/2018	2	Standard
commercial	Dublin	IFSC	5644966	22/05/2018	1	Standard
commercial	Dublin	Park West	5484191	22/05/2018	1	Standard
commercial	Dublin	Rathmines	5644914	22/05/2018	2	Standard
commercial	Kildare	Clane	5642914	22/05/2018	1	Standard
commercial	Dublin	Ballsbridge	5597374	23/05/2018	1	Standard
commercial	Dublin	Dublin 1	5647905	23/05/2018	1	Standard
commercial	Dublin	Harold's Cross	5644943	23/05/2018	1	Standard
commercial	Dublin	IFSC	5644966	23/05/2018	1	Standard
commercial	Dublin	Phibsborough	5601537	23/05/2018	1	Standard
commercial	Tipperary	Cahir	5601448	23/05/2018	1	Standard
commercial	Dublin	Clonskeagh	5644964	24/05/2018	1	Standard
commercial	Dublin	Dublin 1	5635372	24/05/2018	2	Standard
commercial	Dublin	Dublin 2	5644304	24/05/2018	1	Standard
commercial	Dublin	Phibsborough	5601537	24/05/2018	1	Standard
commercial	Kildare	Clane	5641763	24/05/2018	1	Standard
commercial	Dublin	Dublin 1	5647905	25/05/2018	1	Standard
commercial	Dublin	Kilmainham	5644899	25/05/2018	1	Standard
commercial	Dublin	Rathmines	5644914	25/05/2018	1	Standard
commercial	Kildare	Clane	5642914	25/05/2018	1	Standard
commercial	Dublin	Dublin 2	5628728	26/05/2018	1	Standard
commercial	Dublin	Dublin 1	5647905	27/05/2018	1	Standard
commercial	Dublin	Rathmines	5644914	28/05/2018	1	Standard
commercial	Kildare	Leixlip	5613352	28/05/2018	1	Standard
commercial	Dublin	Dublin 1	5647905	29/05/2018	1	Standard
commercial	Dublin	Dublin 2	5597373	29/05/2018	1	Standard
commercial	Dublin	Dublin 2	5644902	29/05/2018	1	Standard
commercial	Dublin	Park West	5484191	29/05/2018	1	Standard
commercial	Dublin	Rathmines	5644914	29/05/2018	1	Standard
commercial	Dublin	Santry	5533956	29/05/2018	1	Standard
commercial	Kildare	Clane	5642914	29/05/2018	1	Standard
commercial	Dublin	Dublin 1	5635372	30/05/2018	1	Standard
commercial	Dublin	Dublin 1	5644918	30/05/2018	1	Standard
commercial	Dublin	Dublin 2	5644304	30/05/2018	1	Standard
commercial	Dublin	Rathmines	5644914	30/05/2018	2	Standard
commercial	Meath	Enfield	5652513	30/05/2018	1	Standard
commercial	Westmeath	Athlone	5647687	30/05/2018	1	Standard
commercial	Dublin	Ballycoolin	5421515	31/05/2018	1	Standard
commercial	Dublin	Foxrock	5617070	31/05/2018	1	Standard
commercial	Dublin	Killiney	5628959	31/05/2018	1	Standard
commercial	Dublin	Santry	5533956	01/06/2018	1	Standard
commercial	Wicklow	Delgany	5638895	01/06/2018	1	Standard
commercial	Kildare	Clane	5642914	02/06/2018	2	Standard
commercial	Dublin	Dublin 2	5628960	03/06/2018	1	Standard
commercial	Dublin	Santry	5394522	04/06/2018	1	Standard
commercial	Dublin	Balbriggan	5429452	05/06/2018	1	Standard
commercial	Dublin	Ballsbridge	5644930	05/06/2018	1	Standard
commercial	Dublin	Clonskeagh	5644964	05/06/2018	2	Standard
commercial	Dublin	Dublin 1	5647905	05/06/2018	1	Standard
commercial	Dublin	Leopardstown	5113408	05/06/2018	1	Standard
commercial	Dublin	Rathmines	5644914	05/06/2018	1	Standard
commercial	Dublin	Santry	5533956	05/06/2018	3	Standard
commercial	Kildare	Leixlip	5613352	05/06/2018	1	Standard
commercial	Tipperary	Cahir	5601448	05/06/2018	2	Standard
commercial	Westmeath	Athlone	5597696	05/06/2018	1	Standard
commercial	Dublin	Ballsbridge	5644930	06/06/2018	1	Standard
commercial	Dublin	Dublin 2	5644909	06/06/2018	1	Standard
commercial	Dublin	Dublin 2	5644896	06/06/2018	1	Standard
commercial	Dublin	Park West	5484191	06/06/2018	1	Standard
commercial	Dublin	Santry	5533956	06/06/2018	1	Standard
commercial	Dublin	Santry	5394522	06/06/2018	2	Standard
commercial	Kildare	Clane	5642914	06/06/2018	1	Standard
commercial	Kildare	Naas	5477528	06/06/2018	1	Standard
commercial	Dublin	Dublin 1	5647905	08/06/2018	1	Standard
commercial	Dublin	Dalkey	5660081	09/06/2018	1	Standard
commercial	Dublin	Dublin 1	5660049	09/06/2018	1	Standard
commercial	Dublin	Dublin 2	5660106	09/06/2018	2	Standard
commercial	Dublin	Foxrock	5660050	09/06/2018	1	Standard
commercial	Dublin	Harold's Cross	5660051	09/06/2018	1	Standard
commercial	Kildare	Kilcock	5660056	09/06/2018	2	Standard
commercial	Meath	Ashbourne	5660092	09/06/2018	1	Standard
commercial	Dublin	Citywest	5660040	10/06/2018	1	Standard
commercial	Dublin	Santry	5660097	10/06/2018	1	Standard
commercial	Dublin	Dublin 1	5660052	11/06/2018	1	Standard
commercial	Dublin	Dublin 2	5660106	11/06/2018	1	Standard
commercial	Dublin	Dublin 2	5661607	11/06/2018	1	Standard
commercial	Dublin	Dublin 2	5660039	11/06/2018	2	Standard
commercial	Dublin	Park West	5661323	11/06/2018	1	Standard
commercial	Dublin	Phibsborough	5660048	11/06/2018	3	Standard
commercial	Kildare	Clane	5641763	11/06/2018	1	Standard
commercial	Westmeath	Athlone	5660076	11/06/2018	1	Standard
commercial	Dublin	Dublin 2	5660106	12/06/2018	1	Standard
commercial	Dublin	Kilmore	5662284	12/06/2018	1	Standard
commercial	Dublin	Park West	5661323	12/06/2018	1	Standard
commercial	Dublin	Rathmines	5662273	12/06/2018	1	Standard
commercial	Meath	Ashbourne	5662276	12/06/2018	1	Standard
commercial	Dublin	Dublin 2	5660106	13/06/2018	1	Standard
commercial	Dublin	Dublin 8	5663004	13/06/2018	1	Standard
commercial	Dublin	Foxrock	5660073	13/06/2018	1	Standard
commercial	Dublin	Leopardstown	5662984	13/06/2018	1	Standard
commercial	Kildare	Clane	5660113	13/06/2018	1	Standard
commercial	Dublin	Dublin 2	5662987	14/06/2018	1	Standard
commercial	Dublin	Rathmines	5662993	14/06/2018	2	Standard
commercial	Westmeath	Athlone	5662977	14/06/2018	1	Standard
commercial	Dublin	Balbriggan	5660077	15/06/2018	1	Standard
commercial	Dublin	Blanchardstown	5664318	15/06/2018	1	Standard
commercial	Dublin	Dublin 2	5660106	15/06/2018	1	Standard
commercial	Dublin	Dublin 2	5662978	15/06/2018	1	Standard
commercial	Meath	Ashbourne	5662996	15/06/2018	1	Standard
commercial	Dublin	Dublin 2	5660106	16/06/2018	1	Standard
commercial	Kildare	Clane	5660113	16/06/2018	1	Standard
commercial	Meath	Enfield	5662981	16/06/2018	1	Standard
commercial	Cavan	Cavan	5664714	18/06/2018	1	Standard
commercial	Dublin	Dublin 2	5662987	18/06/2018	1	Standard
commercial	Kildare	Clane	5660113	18/06/2018	1	Standard
commercial	Meath	Ashbourne	5662996	18/06/2018	1	Standard
commercial	Cavan	Cavan	5664714	19/06/2018	1	Standard
commercial	Dublin	Dublin 2	5662978	19/06/2018	1	Standard
commercial	Kildare	Clane	5660113	19/06/2018	1	Standard
commercial	Dublin	Dublin 2	5667618	21/06/2018	1	Standard
commercial	Dublin	Dublin 2	5667628	21/06/2018	1	Standard
commercial	Dublin	Dublin 4	5667629	21/06/2018	1	Standard
commercial	Dublin	Balbriggan	5660077	22/06/2018	1	Standard
commercial	Meath	Ashbourne	5662996	22/06/2018	2	Standard
commercial	Dublin	Santry	5664324	24/06/2018	1	Standard
commercial	Kildare	Kildare	5660114	24/06/2018	1	Standard
commercial	Dublin	Dublin 1	5667625	25/06/2018	1	Standard
commercial	Dublin	Leopardstown	5663003	25/06/2018	1	Standard
commercial	Kildare	Clane	5660113	25/06/2018	1	Standard
commercial	Dublin	Dublin 1	5667634	26/06/2018	1	Standard
commercial	Dublin	Dublin 2	5667618	26/06/2018	2	Standard
commercial	Dublin	Leopardstown	5668592	26/06/2018	1	Standard
commercial	Dublin	Park West	5661323	26/06/2018	1	Standard
commercial	Dublin	Dublin 2	5667618	27/06/2018	1	Standard
commercial	Dublin	Park West	5661323	27/06/2018	1	Standard
commercial	Kildare	Kilcock	5661609	27/06/2018	1	Standard
commercial	Meath	Ashbourne	5626053	27/06/2018	2	Standard
commercial	Dublin	Dublin 2	5671456	28/06/2018	1	Standard
commercial	Dublin	Dublin 2	5671140	28/06/2018	1	Standard
commercial	Dublin	Dublin 2	5660106	29/06/2018	1	Standard
commercial	Dublin	Santry	5664324	29/06/2018	1	Standard
commercial	Louth	Drogheda	5660110	29/06/2018	1	Standard
commercial	Meath	Enfield	5662981	29/06/2018	2	Standard
commercial	Dublin	Dun Laoghaire	5667621	30/06/2018	1	Standard
commercial	Dublin	Dublin 1	5661653	01/07/2018	1	Standard
commercial	Dublin	Blanchardstown	5664318	02/07/2018	1	Standard
commercial	Dublin	Citywest	5664089	02/07/2018	1	Standard
commercial	Dublin	Dublin 2	5660106	03/07/2018	1	Standard
commercial	Dublin	Dublin 7	5672809	03/07/2018	1	Standard
commercial	Dublin	Dublin 4	5663017	04/07/2018	1	Featured
commercial	Dublin	Killiney	5662988	05/07/2018	1	Standard
commercial	Dublin	Leopardstown	5663003	05/07/2018	2	Standard
commercial	Dublin	Dalkey	5674734	06/07/2018	1	Standard
commercial	Dublin	Citywest	5664089	08/07/2018	1	Standard
commercial	Dublin	Dublin 2	5667628	09/07/2018	1	Standard
commercial	Kildare	Clane	5660113	09/07/2018	1	Standard
commercial	Westmeath	Athlone	5662977	09/07/2018	1	Standard
commercial	Dublin	Dublin 1	5662982	10/07/2018	1	Standard
commercial	Kildare	Kilcock	5661609	10/07/2018	5	Standard
commercial	Dublin	Blanchardstown	5664318	11/07/2018	1	Standard
commercial	Dublin	Leopardstown	5663003	11/07/2018	1	Standard
commercial	Meath	Enfield	5662981	11/07/2018	1	Standard
commercial	Dublin	Dublin 1	5662982	12/07/2018	1	Standard
commercial	Dublin	Dublin 2	5671456	12/07/2018	1	Standard
commercial	Dublin	Dublin 2	5667619	13/07/2018	1	Standard
commercial	Dublin	Dublin 7	5660093	13/07/2018	1	Standard
commercial	Dublin	Dublin 8	5663004	13/07/2018	1	Standard
commercial	Dublin	Leopardstown	5668592	13/07/2018	1	Standard
commercial	Dublin	Artane	5673632	14/07/2018	1	Standard
commercial	Dublin	Citywest	5664089	14/07/2018	1	Standard
commercial	Dublin	Dublin 1	5662982	14/07/2018	1	Standard
commercial	Dublin	Foxrock	5663862	14/07/2018	1	Standard
commercial	Dublin	Foxrock	5660073	14/07/2018	1	Standard
commercial	Dublin	Park West	5661323	14/07/2018	1	Standard
commercial	Dublin	Tyrrelstown	5676550	14/07/2018	1	Standard
commercial	Dublin	Clonskeagh	5644964	15/07/2018	1	Standard
commercial	Cavan	Cavan	5664714	16/07/2018	1	Standard
commercial	Dublin	Clonskeagh	5644964	16/07/2018	1	Standard
commercial	Dublin	Santry	5680576	16/07/2018	1	Standard
commercial	Dublin	Dublin 1	5662982	17/07/2018	1	Standard
commercial	Dublin	Dublin 2	5671456	17/07/2018	2	Featured
commercial	Dublin	St Margaret's	5667624	17/07/2018	1	Standard
commercial	Meath	Ashbourne	5674335	17/07/2018	1	Standard
commercial	Dublin	Citywest	5664089	18/07/2018	1	Standard
commercial	Dublin	Dublin 2	5671143	19/07/2018	1	Standard
commercial	Dublin	Leopardstown	5668592	19/07/2018	1	Standard
commercial	Dublin	Santry	5682725	19/07/2018	1	Standard
commercial	Dublin	Donnybrook	5418953	20/07/2018	1	Standard
commercial	Dublin	Dublin 2	5667628	20/07/2018	1	Standard
commercial	Dublin	Santry	5683442	20/07/2018	1	Standard
commercial	Dublin	Dublin 1	5662982	21/07/2018	1	Standard
commercial	Dublin	Dublin 2	5667628	21/07/2018	1	Standard
commercial	Kildare	Kilcock	5661609	21/07/2018	1	Standard
commercial	Meath	Slane	5663866	21/07/2018	1	Standard
commercial	Dublin	Artane	5673632	22/07/2018	1	Standard
commercial	Dublin	Artane	5673632	23/07/2018	1	Standard
commercial	Dublin	Dublin 2	5671456	23/07/2018	1	Featured
commercial	Dublin	Killiney	5660041	23/07/2018	1	Standard
commercial	Dublin	Smithfield	5664329	23/07/2018	1	Standard
commercial	Dublin	Clonskeagh	5644964	24/07/2018	1	Standard
commercial	Dublin	Dublin 4	5663017	24/07/2018	1	Featured
commercial	Dublin	Santry	5664324	24/07/2018	1	Standard
commercial	Dublin	Santry	5664324	25/07/2018	1	Standard
commercial	Meath	Ashbourne	5662996	25/07/2018	1	Standard
commercial	Dublin	Rathgar	5685713	26/07/2018	1	Standard
commercial	Dublin	Santry	5683442	26/07/2018	1	Standard
